,State,Likes,Retweets,Followers,lat,long,Polarity,Subjectivity,newST
16,Kansas,3.1379310344827585,1.4965517241379311,1536.5793103448275,38.429539841379324,-96.54302942275874,0.08027183161665923,0.29503524987145663,KS
17,Kentucky,7.072948328267477,1.1185410334346504,5147.200607902736,38.09417137720375,-85.47661593100344,0.09593583802577506,0.298397393061418,KY
18,Louisiana,5.0725663716814156,1.0017699115044247,3139.81592920354,30.324508246194693,-90.76303670955751,0.08658632824893883,0.31614135724976444,LA
19,Maine,0.875,0.125,1577.5,44.34247775,-69.43844326249999,0.07301136363636364,0.2890625,ME
20,Maryland,1.7569546120058566,0.4158125915080527,2402.2415812591507,39.208816827233015,-76.78024150058626,0.08898379543485159,0.31068154394158365,MD
21,Massachusetts,6.195219123505976,1.3916334661354581,16390.33107569721,42.36115957924137,-71.0908463076073,0.08386882034560975,0.30132789301831003,MA
22,Michigan,3.459537572254335,0.733140655105973,1694.3535645472061,42.47358552369958,-83.64898704662907,0.07775503208969008,0.3037851498282788,MI
23,Minnesota,3.0442583732057416,0.8839712918660287,2804.8002392344497,45.055084505023736,-93.20601032547927,0.06845575759301839,0.29528685376451097,MN
24,Mississippi,1.9611650485436893,0.7864077669902912,1419.9514563106795,31.136303621359183,-89.29110866601938,0.04309592982529876,0.4369498556998559,MS
25,Missouri,2.9046052631578947,0.5822368421052632,2671.7861842105262,38.79739085953932,-92.47151607993379,0.08102197952380044,0.32311823004443185,MO
26,Montana,1.5689655172413792,0.5862068965517241,5636.017241379311,46.06055330689656,-111.88694979137928,0.09747714211076279,0.381212121212121,MT
27,Nebraska,2.830188679245283,0.29559748427672955,6508.213836477988,41.26906337924519,-96.32060596603796,0.06767255325038343,0.2528269328505177,NE
28,Nevada,18.536518396485448,2.9961559582646897,22225.617243272925,36.506150266391955,-115.62081241378141,0.08170868604064153,0.31407236819625045,NV
29,New Hampshire,2.4,0.26666666666666666,2163.8333333333335,43.05990740000002,-71.51417266666665,0.08624404761904762,0.3166342592592592,NH
30,New Jersey,1.8493150684931507,0.45401174168297453,1917.352250489237,40.24774177299425,-74.43758743522531,0.06841994649962224,0.321434857867518,NJ
31,New Mexico,3.9710743801652892,0.371900826446281,1721.202479338843,34.64789858925604,-106.65623033719021,0.1083561522843548,0.2817535125954547,NM
32,New York,50.19580235194853,9.396139851289353,17070.535305595105,40.79281552158639,-74.0997124445964,0.09036388911339169,0.3077669943360171,NY
33,North Carolina,3.2642857142857142,0.5642857142857143,3419.6794642857144,35.461111998214534,-79.8469425383038,0.09418015886053195,0.30082842939845494,NC
34,North Dakota,1.4193548387096775,0.45161290322580644,333.1290322580645,46.870561064516096,-97.17632919354837,0.16347670250896057,0.2919713261648746,ND
35,Ohio,3.839410681399632,1.172744014732965,4712.182320441989,40.236302055838244,-82.88191167708928,0.10579842203019066,0.24135477399961724,OH
36,Oklahoma,1.3666666666666667,0.2966666666666667,912.1833333333333,35.79510089833327,-96.900134281,0.10959790764790762,0.31627907647907655,OK
37,Oregon,2.421003717472119,0.6338289962825279,2209.688661710037,45.45373097379244,-122.71250309721106,0.09354108455438599,0.32254522804273045,OR
38,Pennsylvania,8.670768307322929,1.3904561824729893,4052.751800720288,40.17498485720241,-76.81641215039001,0.08806950961132293,0.30851961604397554,PA
39,Puerto Rico,3.4690265486725664,0.7610619469026548,7869.159292035398,18.464668150442453,-66.11610523716806,0.05579171934260431,0.25377405534485176,PR
40,Rhode Island,1.105263157894737,0.19736842105263158,1067.092105263158,41.73632583421047,-71.38617880263166,0.08578910242326596,0.2341062358954746,RI
41,South Carolina,1.0483870967741935,0.19032258064516128,3166.267741935484,33.635541436451604,-80.41698485967743,0.05252769049946471,0.3170022963893931,SC
42,South Dakota,1.4545454545454546,0.2727272727272727,6600.727272727273,43.5499749,-96.700327,0.12290764790764787,0.3511904761904762,SD
43,Tennessee,11.660829493087558,2.40184331797235,3625.705069124424,35.86607489843307,-86.87188432147524,0.08136309367612847,0.28505111499392255,TN
44,Texas,10.887660884163402,3.2257974258533855,6128.0882764409625,30.977472480635306,-96.97848112576662,0.0765760512678493,0.3149369422682201,TX
45,Utah,1.286610878661088,0.25313807531380755,2509.4267782426778,40.76075217196612,-111.88583617677908,0.050787926963397664,0.11503401594144272,UT
46,Vermont,1.135135135135135,0.3783783783783784,2785.7027027027025,44.405809548648655,-73.037187972973,0.10892710892710893,0.19004231504231503,VT
47,Virginia,9.431535269709544,1.553941908713693,2608.817427385892,37.5001244373443,-77.21861117634907,0.07070512786928762,0.3300009956234021,VA
48,Washington,1.8670091324200913,0.3995433789954338,2196.827625570776,47.60023696820733,-122.07313692619616,0.07340757090607256,0.2966636258603807,WA
49,West Virginia,1.2083333333333333,0.16666666666666666,644.125,38.73826468750002,-82.10973059999999,0.042460317460317455,0.2190228174603175,WV
50,Wisconsin,4.004934210526316,0.9819078947368421,2495.3059210526317,43.169563960525906,-88.2519148786181,0.10077440625372946,0.31829672570450296,WI
51,Wyoming,0.34782608695652173,0.043478260869565216,235.2608695652174,41.97266604347826,-105.83797447826085,0.13489561163474206,0.4157737914259653,WY
